lat lon wh tt qc back ws
-34.262787 154.15315 2.0310001373291016 12315.178521683323 1.0 10.599999 9.4399995803833
-34.501083 154.39236 2.9170000553131104 12332.032775624539 1.0 9.95 11.779999732971191
-34.712936 154.16751 2.5360000133514404 12336.593015950522 1.0 10.98 8.09000015258789
-34.487473 154.41606 3.7110002040863037 12353.447282081936 1.0 10.349999 10.34000015258789
-34.876682 154.9242 1.2120000123977661 12365.741510055028 1.0 11.57 6.159999847412109
-34.432465 154.76254 1.7020001411437988 12370.301646954613 1.0 11.2 7.324999809265137
-34.0524 154.04683 3.058000087738037 12378.634922598372 1.0 9.75 12.5
-34.100464 154.94662 2.2385001182556152 12387.156006266247 1.0 11.78 5.609999656677246
-34.40914 154.22415 1.912000060081482 12395.489113950403 1.0 10.23 10.769999504089355
-34.906242 154.05942 2.8650002479553223 12400.049396723974 1.0 10.17 10.979999542236328
-34.698895 154.8094 1.8790000677108765 12429.197799660033 1.0 10.87 8.479999542236328
-34.50743 154.57791 2.2180001735687256 12433.757937644725 1.0 10.75 8.90999984741211
-34.290726 154.8302 1.9930001497268677 12450.612301070592 1.0 11.2699995 7.079999923706055
-34.10546 154.174 1.5295000076293945 12458.945540545392 1.0 15.285 1.9449999332427979
-34.656906 154.20062 0.8230000138282776 12560.670638744254 1.0 11.98 5.139999866485596
-34.498676 154.32771 5.095000267028809 12572.966235170723 1.0 9.559999 13.1899995803833
-34.766846 154.12968 1.4355000257492065 12577.526505353046 1.0 11.905 5.314999580383301
-34.515438 154.694 2.9780001640319824 12589.820608181413 1.0 10.18 10.944999694824219
-34.91706 153.13605 1.4290000200271606 8588.516048538731 1.0 10.41 10.119999885559082
-34.46621 153.29361 1.8930001258850098 8594.862514286768 1.0 10.95 8.194999694824219
-34.8296 153.08214 1.5205000638961792 8598.43165635853 1.0 11.17 7.429999828338623
-34.460014 153.29485 3.192000150680542 8604.778149052407 1.0 10.57 9.550000190734863
-34.776802 153.04808 1.9590001106262207 8608.347304958734 1.0 10.46 9.9399995803833
-34.444702 153.30347 3.5460002422332764 8614.693807870382 1.0 10.54 9.649999618530273
-34.845024 153.08698 1.936500072479248 8618.262946958188 1.0 12.03 5.029999732971191
-34.48765 153.28047 2.875999927520752 8624.609433774604 1.0 9.744999 12.519999504089355
-34.85389 153.09325 4.716500282287598 8628.178591082571 1.0 9.27 14.234999656677246
-34.844563 153.0917 1.9715001583099365 8638.094228606089 1.0 11.555 6.204999923706055
-34.477974 153.29024 1.690000057220459 8644.440716145793 1.0 12.54 4.089999675750732
-34.85407 153.09836 3.0350003242492676 8648.009881827747 1.0 10.075 11.324999809265137
-34.46501 153.2937 2.4845001697540283 8654.356376048876 1.0 11.389999 6.699999809265137
-34.84278 153.09079 1.9950001239776611 8657.925529694767 1.0 10.45 9.979999542236328
-34.363293 153.34836 2.3335001468658447 8664.27202605072 1.0 10.95 8.194999694824219
-34.857635 153.0959 1.8100000619888306 8667.841175672715 1.0 13.79 2.7100000381469727
-34.468906 153.2821 2.628000020980835 8674.18767654989 1.0 10.25 10.6899995803833
-34.850594 153.08699 1.8470001220703125 8677.756820565672 1.0 10.96 8.15999984741211
-34.45441 153.2896 1.5690001249313354 8684.103315859218 1.0 11.4 6.659999847412109
-34.855186 153.08759 2.0820000171661377 8687.67246799043 1.0 10.32 10.4399995803833
-34.472317 153.27925 2.013000011444092 8694.018970690086 1.0 10.74 8.9399995803833
-34.84796 153.08453 2.7310001850128174 8697.588117947103 1.0 12.2 4.684999465942383
-34.45906 153.28793 3.378499984741211 8703.93461317278 1.0 9.415 13.709999084472656
-34.844154 153.08566 3.1555001735687256 8707.503760308144 1.0 9.49 13.4399995803833
-34.49829 153.26541 1.5975000858306885 8713.85025698063 1.0 12.094999 4.8949995040893555
-34.847393 153.09015 2.367500066757202 8717.419401765103 1.0 9.969999 11.704999923706055
-34.85608 153.09625 1.9130001068115234 8727.335036530625 1.0 10.67 9.1899995803833
-34.480988 153.27739 1.8970000743865967 8733.681526150205 1.0 10.98 8.09000015258789
-34.892555 153.11833 1.3275001049041748 8737.250701180892 1.0 13.87 2.674999952316284
-34.45813 153.29373 2.9695000648498535 8743.597169777146 1.0 9.57 13.149999618530273
-34.84988 153.09375 3.3620002269744873 8747.166310628294 1.0 10.04 11.449999809265137
-34.490406 153.27863 4.564000129699707 8753.512800383382 1.0 9.264999 14.254999160766602
-34.840958 153.0885 2.123000144958496 8757.081958403462 1.0 10.379999 10.225000381469727
-34.462734 153.29398 1.9820001125335693 8763.42845956306 1.0 10.655 9.244999885559082
-34.847275 153.09015 3.195500135421753 8766.997600730625 1.0 10.92 8.299999237060547
-34.45948 153.29297 2.6595001220703125 8773.344099211507 1.0 9.71 12.639999389648438
-34.467262 153.28458 1.3905000686645508 8783.25974650064 1.0 13.014999 3.4449996948242188
-34.85197 153.08543 2.0920000076293945 8786.82889576105 1.0 11.01 7.989999771118164
-34.453697 153.29037 1.3914999961853027 8793.17539889866 1.0 11.49 6.389999866485596
-34.871277 153.09358 2.114500045776367 8796.74455512152 1.0 10.7699995 8.835000038146973
-34.47177 153.27914 1.9015001058578491 8803.091043678578 1.0 10.625 9.350000381469727
-34.839622 153.07326 2.570000171661377 8806.660195855075 1.0 10.965 8.144999504089355
-34.471943 153.27913 2.9280002117156982 8813.006697884295 1.0 10.17 10.979999542236328
-34.841206 153.0759 2.140000104904175 8816.57584273722 1.0 12.95 3.5299999713897705
-34.396423 153.32388 1.6435000896453857 8822.922343930812 1.0 11.33 6.889999866485596
